path_id	pc	variance_explained	sd	cum_var
hsa04960	PC8	6.43670031792569	0.982601164099073	60.3189094604688
hsa04960	PC9	6.27337191082211	0.970054527654666	66.592281371291
hsa04960	PC10	6.16664064345707	0.961767173758057	72.758922014748
hsa05010	PC1	5.08641738567196	2.00456223018415	5.08641738567196
hsa05010	PC2	2.35020215512466	1.36259300693512	7.43661954079662
hsa05010	PC3	2.24594761929046	1.33202800993052	9.68256716008708
hsa05010	PC4	2.03376873767382	1.26754775166947	11.7163358977609
hsa05010	PC5	2.00363781380123	1.25812315490296	13.7199737115621
hsa05010	PC6	1.94287695038534	1.23889983081943	15.6628506619475
hsa05010	PC7	1.91624149303329	1.23037830747144	17.5790921549808
hsa05010	PC8	1.87559690445978	1.21725985497068	19.4546890594405
hsa05010	PC9	1.85083367959577	1.20919750532353	21.3055227390363
hsa05010	PC10	1.80935384666272	1.1955708004395	23.114876585699
hsa00520	PC1	12.0159554842483	1.09617313797813	12.0159554842483
hsa00520	PC2	11.0816015426477	1.05269186102333	23.097557026896
hsa00520	PC3	10.603184251536	1.02971764341182	33.700741278432
hsa00520	PC4	10.4752855783043	1.02348842584097	44.1760268567363
hsa00520	PC5	10.153348961279	1.00763827643054	54.3293758180153
hsa00520	PC6	10.099007224175	1.0049381684549	64.4283830421903
hsa00520	PC7	9.26272833340696	0.962430690149007	73.6911113755973
hsa00520	PC8	8.98557755768794	0.947922863828483	82.6766889332852
hsa00520	PC9	8.72440702142746	0.93404534265888	91.4010959547126
hsa00520	PC10	8.59890404528734	0.927302757748909	100
hsa05146	PC1	6.35527762127811	1.49142454299483	6.35527762127811
hsa05146	PC2	4.36102416127087	1.23545880402578	10.716301782549
hsa05146	PC3	4.11663418267952	1.20034243611472	14.8329359652285
hsa05146	PC4	3.84094068367919	1.15945212893319	18.6738766489077
hsa05146	PC5	3.67429724419224	1.13402117946151	22.3481738930999
hsa05146	PC6	3.59522908228724	1.1217531719592	25.9434029753872
hsa05146	PC7	3.47887073549068	1.10345129363363	29.4222737108778
hsa05146	PC8	3.37421716490091	1.08672720022797	32.7964908757788
hsa05146	PC9	3.31827742451397	1.07768135298885	36.1147683002927
hsa05146	PC10	3.27919700916351	1.07131645801193	39.3939653094562
hsa05031	PC1	8.97400151937985	1.30577957124553	8.97400151937985
hsa05031	PC2	6.36276002647966	1.09951098449772	15.3367615458595
hsa05031	PC3	6.21785900989184	1.08691913769123	21.5546205557513
hsa05031	PC4	6.19130064051185	1.08459537233811	27.7459211962632
hsa05031	PC5	6.03075858953499	1.07044109226601	33.7766797857982
hsa05031	PC6	5.72375195505957	1.04283885210579	39.5004317408578
hsa05031	PC7	5.59808610402093	1.03132747455111	45.0985178448787
hsa05031	PC8	5.38765813417389	1.01175839284537	50.4861759790526
hsa05031	PC9	5.23147449645721	0.996985533659777	55.7176504755098
hsa05031	PC10	5.11077981210875	0.985417761307692	60.8284302876186
hsa05014	PC1	4.08606972520903	1.6044388199248	4.08606972520903
hsa05014	PC2	2.66142018050738	1.29487247006014	6.74748990571641
hsa05014	PC3	2.46573739489565	1.24636052520299	9.21322730061207
hsa05014	PC4	2.41001761900376	1.23219767081924	11.6232449196158
hsa05014	PC5	2.34952206757025	1.21663425176561	13.9727669871861
hsa05014	PC6	2.27435118913473	1.19701347074913	16.2471181763208
hsa05014	PC7	2.23705423725208	1.18715802211366	18.4841724135729
hsa05014	PC8	2.22272051245731	1.1833486057997	20.7068929260302
hsa05014	PC9	2.18715938678404	1.17384428851273	22.8940523128142
hsa05014	PC10	2.16357751053785	1.16749896429883	25.0576298233521
hsa04612	PC1	17.8155963407871	1.68834102435673	17.8155963407871
hsa04612	PC2	7.91413716924847	1.12528305198281	25.7297335100356
hsa04612	PC3	7.248961659918	1.07695583270015	32.9786951699536
hsa04612	PC4	6.94289147571955	1.05397468476009	39.9215866456731
hsa04612	PC5	6.65514668788259	1.03190283944818	46.5767333335557
hsa04612	PC6	6.31907856542738	1.00551109912739	52.8958118989831
hsa04612	PC7	6.18883685407422	0.995094918413251	59.0846487530573
hsa04612	PC8	5.96833917358382	0.977207382173002	65.0529879266411
hsa04612	PC9	5.93426531830641	0.974413901239624	70.9872532449475
hsa04612	PC10	5.36510517438218	0.926507867155562	76.3523584193297
hsa04371	PC1	6.14252425809144	1.73488814811353	6.14252425809144
hsa04371	PC2	3.33416892789863	1.27817947670518	9.47669318599008
hsa04371	PC3	3.10627061965894	1.23372306602125	12.582963805649
hsa04371	PC4	3.03126509455179	1.21873700868168	15.6142289002008
hsa04371	PC5	2.9398374492975	1.20021679298191	18.5540663494983
hsa04371	PC6	2.85836057651766	1.18346807413367	21.412426926016
hsa04371	PC7	2.80696430090025	1.17277982052946	24.2193912269162
hsa04371	PC8	2.68726827992248	1.14750226891367	26.9066595068387
hsa04371	PC9	2.61530064942341	1.13203238390846	29.5219601562621
hsa04371	PC10	2.58252055436177	1.12491558422722	32.1044807106239
hsa04210	PC1	5.58019992239201	1.6535712751412	5.58019992239201
hsa04210	PC2	3.15067060889412	1.24250899327052	8.73087053128612
hsa04210	PC3	2.98506957290371	1.20941477199628	11.7159401041898
hsa04210	PC4	2.91057266007424	1.19422803661461	14.6265127642641
hsa04210	PC5	2.84275513844041	1.1802330353942	17.4692679027045
hsa04210	PC6	2.78665770539792	1.1685299635204	20.2559256081024
hsa04210	PC7	2.63051117772851	1.13531954844747	22.8864367858309
hsa04210	PC8	2.6026539078769	1.12929199716445	25.4890906937078
hsa04210	PC9	2.56544854393611	1.12119123548514	28.0545392376439
hsa04210	PC10	2.52098647507984	1.11143302667733	30.5755257127238
hsa04215	PC1	10.1187353914252	1.10192932939051	10.1187353914252
hsa04215	PC2	9.51628941706936	1.06862281935598	19.6350248084946
hsa04215	PC3	9.3659183394516	1.06014631100343	29.0009431479462
hsa04215	PC4	9.03460189415153	1.04122630935747	38.0355450420977
hsa04215	PC5	8.79185488570639	1.02714292398126	46.8273999278041
hsa04215	PC6	8.54246247381037	1.01246999800352	55.3698624016145
hsa04215	PC7	8.12523114473831	0.987434928169242	63.4950935463528
hsa04215	PC8	7.86986362850462	0.971794029319255	71.3649571748574
hsa04215	PC9	7.39817316759387	0.942221194896009	78.7631303424513
hsa04215	PC10	7.31841090345824	0.937128224105425	86.0815412459095
hsa00590	PC1	11.5259749714929	1.12599167264426	11.5259749714929
hsa00590	PC2	11.2501510547492	1.11243724138597	22.7761260262421
hsa00590	PC3	9.78475322598602	1.03745980879187	32.5608792522282
hsa00590	PC4	9.71499929637913	1.03375525275653	42.2758785486073
hsa00590	PC5	9.6111927639418	1.02821748868301	51.8870713125491
hsa00590	PC6	9.18076045316815	1.00492967408098	61.0678317657173
hsa00590	PC7	8.69498156068251	0.977981580437525	69.7628133263998
hsa00590	PC8	8.36637707255995	0.959323448051593	78.1291903989597
hsa00590	PC9	7.98051757834634	0.936940197460916	86.109707977306
hsa00590	PC10	7.33869863683111	0.898474735343974	93.4484066141372
hsa05412	PC1	6.76419858520714	1.56048437694024	6.76419858520714
hsa05412	PC2	4.36847347751637	1.25405360806701	11.1326720627235
hsa05412	PC3	3.90826411005151	1.18615980357562	15.040936172775
hsa05412	PC4	3.69671603554879	1.15361075445644	18.7376522083238
hsa05412	PC5	3.53611092458497	1.12827298684786	22.2737631329088
hsa05412	PC6	3.40340935896677	1.10689989124041	25.6771724918755
hsa05412	PC7	3.34104752463379	1.09671195346279	29.0182200165093
hsa05412	PC8	3.30891079497283	1.09142470477364	32.3271308114822
hsa05412	PC9	3.19606201977093	1.07265200653219	35.5231928312531
hsa05412	PC10	3.1092647691096	1.05798644456319	38.6324576003627
hsa05310	PC1	21.9248189956381	1.48070317740046	21.9248189956381
hsa05310	PC2	11.9526194792663	1.09328036108156	33.8774384749044
hsa05310	PC3	10.2854417193374	1.0141716678816	44.1628801942418
hsa05310	PC4	10.2196272192362	1.01092171898897	54.382507413478
hsa05310	PC5	9.44287948428518	0.971744795935907	63.8253868977632
hsa05310	PC6	9.16487128720219	0.957333342530291	72.9902581849654
hsa05310	PC7	8.45996604523045	0.919780737199386	81.4502242301958
hsa05310	PC8	7.47288653972256	0.864458590085295	88.9231107699184
hsa05310	PC9	6.48913750722899	0.805551829941996	95.4122482771474
hsa05310	PC10	4.58775172285264	0.677329441472364	100
hsa04140	PC1	4.01568547462817	1.40274227232511	4.01568547462817
hsa04140	PC2	3.15091196119839	1.24255658260991	7.16659743582656
hsa04140	PC3	3.06610405012193	1.22572059808088	10.2327014859485
hsa04140	PC4	2.93859284393477	1.19996270505714	13.1712943298833
hsa04140	PC5	2.86423352037477	1.18468325934979	16.035527850258
hsa04140	PC6	2.77890245351436	1.16690282466966	18.8144303037724
hsa04140	PC7	2.70315893848791	1.15089003812661	21.5175892422603
hsa04140	PC8	2.67319238374853	1.14449301790652	24.1907816260088
hsa04140	PC9	2.62038436045156	1.1331320914268	26.8111659864604
hsa04140	PC10	2.5998901255059	1.12869223506583	29.4110561119663
hsa04360	PC1	3.70896223148079	1.52860923909052	3.70896223148079
hsa04360	PC2	2.71495395180085	1.30783064256598	6.42391618328164
hsa04360	PC3	2.48583990579443	1.251430837342	8.90975608907607
hsa04360	PC4	2.41802297144953	1.23424246889062	11.3277790605256
hsa04360	PC5	2.37089468493205	1.22215533035175	13.6986737454577
hsa04360	PC6	2.28792609314128	1.20058045906095	15.9865998385989
hsa04360	PC7	2.23955118110856	1.18782037535075	18.2261510197075
hsa04360	PC8	2.18645457487405	1.17365513766636	20.4126055945815
hsa04360	PC9	2.1526892151386	1.1645575149117	22.5652948097201
hsa04360	PC10	2.11251908502874	1.15364076885662	24.6778138947489
hsa04662	PC1	6.30958926382317	1.42093932468048	6.30958926382317
hsa04662	PC2	4.36995456779546	1.18253349284261	10.6795438316186
hsa04662	PC3	4.30884597583382	1.17423622507008	14.9883898074524
hsa04662	PC4	4.23012501612686	1.16346035822481	19.2185148235793
hsa04662	PC5	3.99060769029955	1.1300417960836	23.2091225138789
hsa04662	PC6	3.88319797962293	1.1147301707047	27.0923204935018
hsa04662	PC7	3.77373749288639	1.09890672840039	30.8660579863882
hsa04662	PC8	3.66249216893659	1.08258833083481	34.5285501553248
hsa04662	PC9	3.54070890230327	1.06443733903741	38.069259057628
hsa04662	PC10	3.52790204611622	1.06251054336284	41.5971611037442
hsa05100	PC1	7.70510234290131	1.41538920765786	7.70510234290131
hsa05100	PC2	5.5169503527167	1.19766735436278	13.222052695618
hsa05100	PC3	5.12676162340543	1.15453801240384	18.3488143190234
hsa05100	PC4	4.89856946192179	1.12855131035309	23.2473837809452
hsa05100	PC5	4.58020679981186	1.09126246519849	27.8275905807571
hsa05100	PC6	4.50057527367998	1.08173451972136	32.3281658544371
hsa05100	PC7	4.31263490786727	1.05890749173169	36.6408007623043
hsa05100	PC8	4.29041231431211	1.0561757437667	40.9312130766164
hsa05100	PC9	4.16321990577263	1.04040241036864	45.0944329823891
hsa05100	PC10	4.0299905735065	1.02361982645496	49.1244235558956
hsa05217	PC1	9.18636472233551	1.17386315571719	9.18636472233551
hsa05217	PC2	8.24474436461066	1.11207538174874	17.4311090869462
hsa05217	PC3	7.50971920313874	1.06134720071747	24.9408282900849
hsa05217	PC4	7.39753409770356	1.05338982084295	32.3383623877885
hsa05217	PC5	7.28403050894356	1.04527727246962	39.622392896732
hsa05217	PC6	7.13048269273299	1.03420133625419	46.752875589465
hsa05217	PC7	6.81924190225114	1.01137840857795	53.5721174917162
hsa05217	PC8	6.52805183408888	0.989549278769549	60.100169325805
hsa05217	PC9	6.41008062011623	0.980567230238415	66.5102499459213
hsa05217	PC10	6.14240686990211	0.959875528641771	72.6526568158234
hsa03410	PC1	15.3794550467723	1.24013930857676	15.3794550467723
hsa03410	PC2	11.5866628305995	1.07641362080752	26.9661178773719
hsa03410	PC3	10.9373460033955	1.04581767069578	37.9034638807673
hsa03410	PC4	9.79769812529528	0.989833224603785	47.7011620060626
hsa03410	PC5	9.5561223132022	0.977554208890852	57.2572843192648
hsa03410	PC6	9.17039080500026	0.957621574788301	66.4276751242651
hsa03410	PC7	9.0674353442929	0.952230819932483	75.495110468558
hsa03410	PC8	8.36891764585613	0.914817886021919	83.8640281144141
hsa03410	PC9	8.31085297671143	0.911638797809276	92.1748810911255
hsa03410	PC10	7.82511890887449	0.88459702174914	100
hsa04976	PC1	8.01632380288421	1.16737956401948	8.01632380288421
hsa04976	PC2	7.32308301601854	1.11576167380097	15.3394068189027
hsa04976	PC3	7.08609351419859	1.0975590632917	22.4255003331013
hsa04976	PC4	6.973290971131	1.08878807170738	29.3987913042323
hsa04976	PC5	6.68894530337232	1.06635861771418	36.0877366076047
hsa04976	PC6	6.41144419556615	1.04400455614248	42.4991808031708
hsa04976	PC7	6.31532457672219	1.03614920645763	48.814505379893
hsa04976	PC8	5.94763015677134	1.00553325487083	54.7621355366643
hsa04976	PC9	5.83837133253103	0.99625454906378	60.6005068691954
hsa04976	PC10	5.44407786534704	0.962025590672617	66.0445847345424
hsa05219	PC1	10.766357694535	1.18305811365696	10.766357694535
hsa05219	PC2	9.31997048638912	1.10072528962979	20.0863281809242
hsa05219	PC3	8.62878619136829	1.05912331901336	28.7151143722924
hsa05219	PC4	8.03026234738869	1.021730935795	36.7453767196811
hsa05219	PC5	7.82852926144527	1.00881554507644	44.5739059811264
hsa05219	PC6	7.7778288503882	1.00554351002354	52.3517348315146
hsa05219	PC7	7.63141504288112	0.996034113660041	59.9831498743957
hsa05219	PC8	7.49805448429236	0.987292805077605	67.4812043586881
hsa05219	PC9	7.37131109851307	0.978912888262637	74.8525154572012
hsa05219	PC10	6.71401905714187	0.934249686876288	81.566534514343
hsa05224	PC1	5.04355238884733	1.4726600175208	5.04355238884733
hsa05224	PC2	3.49364910896113	1.22567088439486	8.53720149780846
hsa05224	PC3	3.34421477520786	1.19917152790557	11.8814162730163
hsa05224	PC4	3.19860911619635	1.17277530668258	15.0800253892127
hsa05224	PC5	3.19611740506081	1.17231842268905	18.2761427942735
hsa05224	PC6	3.08294399189194	1.15137566263732	21.3590867861654
hsa05224	PC7	2.98775879246579	1.13346207733664	24.3468455786312
hsa05224	PC8	2.93002425137567	1.12245731682391	27.2768698300069
hsa05224	PC9	2.8388492372334	1.10485527197473	30.1157190672403
hsa05224	PC10	2.80747435779145	1.09873289467929	32.9231934250317
hsa04625	PC1	4.84766928214114	1.37498764359359	4.84766928214114
hsa04625	PC2	3.87718608963708	1.22967580075338	8.72485537177821
hsa04625	PC3	3.66627246099027	1.19576179056959	12.3911278327685
hsa04625	PC4	3.50214574887977	1.16869022502249	15.8932735816482
hsa04625	PC5	3.35991620467212	1.14471276738845	19.2531897863204
hsa04625	PC6	3.27727916831607	1.13054804216507	22.5304689546364
hsa04625	PC7	3.24310274978202	1.1246377516405	25.7735717044185
hsa04625	PC8	3.13718182010681	1.10611975384298	28.9107535245253
hsa04625	PC9	3.09355118276124	1.09840109307888	32.0043047072865
hsa04625	PC10	2.97292193098726	1.07677274904458	34.9772266382738
hsa04020	PC1	4.77943783231612	1.81598791413878	4.77943783231612
hsa04020	PC2	2.69154320824853	1.36277834356563	7.47098104056465
hsa04020	PC3	2.5361899279187	1.32286471351529	10.0071709684833
hsa04020	PC4	2.40287567007178	1.28762735772021	12.4100466385551
hsa04020	PC5	2.354101873791	1.27449217059807	14.7641485123461
hsa04020	PC6	2.27945007467683	1.2541214261494	17.043598587023
hsa04020	PC7	2.22709725242712	1.23963587564039	19.2706958394501
hsa04020	PC8	2.1370293494958	1.2143106073621	21.4077251889459
hsa04020	PC9	2.10126053579312	1.20410538147508	23.508985724739
hsa04020	PC10	2.04165491420523	1.18690433093894	25.5506406389442
hsa04973	PC1	10.9423701056408	1.32317013906094	10.9423701056408
hsa04973	PC2	7.96925566746576	1.12919480462608	18.9116257731066
hsa04973	PC3	7.56445813150163	1.10014240034655	26.4760839046082
hsa04973	PC4	6.99740300878559	1.05810419213124	33.4734869133938
hsa04973	PC5	6.79482338335452	1.04267528086971	40.2683102967483
hsa04973	PC6	6.68960990727487	1.03457120835831	46.9579202040232
hsa04973	PC7	6.29175711866824	1.0033350083531	53.2496773226914
hsa04973	PC8	5.91905604319941	0.973164408983347	59.1687333658908
hsa04973	PC9	5.80460100353063	0.963709583103179	64.9733343694215
hsa04973	PC10	5.67777995277162	0.953123702592408	70.6511143221931
hsa04260	PC1	5.86687665194516	1.18661299355217	5.86687665194516
hsa04260	PC2	5.61839934273796	1.16121309080509	11.4852759946831
hsa04260	PC3	5.25551713710456	1.12308686792478	16.7407931317877
hsa04260	PC4	5.17174601119769	1.11410010442843	21.9125391429854
hsa04260	PC5	4.8410445620617	1.07789178255278	26.7535837050471
hsa04260	PC6	4.76354898544011	1.06922951535469	31.5171326904872
hsa04260	PC7	4.68305679011803	1.06015736078581	36.2001894806052
hsa04260	PC8	4.50494046366728	1.03980080365431	40.7051299442725
hsa04260	PC9	4.48021212129084	1.03694305972401	45.1853420655633
hsa04260	PC10	4.35690261667021	1.02257353183077	49.5422446822335
hsa04514	PC1	6.88190932487277	1.85498104099109	6.88190932487277
hsa04514	PC2	3.2281674297638	1.27046594400712	10.1100767546366
hsa04514	PC3	2.94295104603422	1.21304390811591	13.0530278006708
hsa04514	PC4	2.8508142709133	1.19390415672978	15.9038420715841
hsa04514	PC5	2.72941549943916	1.16820706628559	18.6332575710233
hsa04514	PC6	2.63201456306669	1.14717360566452	21.2652721340899
hsa04514	PC7	2.59616015868438	1.13933317310705	23.8614322927743
hsa04514	PC8	2.52772810728663	1.12421708474979	26.3891604000609
hsa04514	PC9	2.50134814713979	1.11833540298512	28.8905085472007
hsa04514	PC10	2.47618923283429	1.11269700117199	31.366697780035
hsa04110	PC1	4.48320112360226	1.55593335549606	4.48320112360226
hsa04110	PC2	3.09549748821963	1.29289158232181	7.57869861182189
hsa04110	PC3	2.8372028123737	1.23777603736775	10.4159014241956
hsa04110	PC4	2.72897332522467	1.21393805262926	13.1448747494203
hsa04110	PC5	2.68623766422267	1.20439542455136	15.8311124136429
hsa04110	PC6	2.64564465316953	1.19526068818126	18.4767570668125
hsa04110	PC7	2.56415648608196	1.17670918347919	21.0409135528944
hsa04110	PC8	2.47011416134943	1.15492928230636	23.5110277142439
hsa04110	PC9	2.37832625588453	1.13326791985728	25.8893539701284
hsa04110	PC10	2.32859583684199	1.12135710275303	28.2179498069704
hsa04218	PC1	4.36631744264139	1.5496691883924	4.36631744264139
hsa04218	PC2	2.85838631039002	1.25383909283229	7.22470375303141
hsa04218	PC3	2.77986966368351	1.23649840882467	10.0045734167149
hsa04218	PC4	2.71570083597863	1.22214379669016	12.7202742526936
hsa04218	PC5	2.61008501030253	1.19814304474315	15.3303592629961
hsa04218	PC6	2.57062277802339	1.18905110399548	17.9009820410195
hsa04218	PC7	2.46709555676614	1.1648616038918	20.3680775977856
hsa04218	PC8	2.44486588871152	1.15960175870483	22.8129434864971
hsa04218	PC9	2.37876451528934	1.14381837868131	25.1917080017865
hsa04218	PC10	2.33843754199467	1.13408141158255	27.5301455437811
hsa05230	PC1	8.11075841102001	1.30508975412199	8.11075841102001
hsa05230	PC2	6.07590222717041	1.12957490575251	14.1866606381904
hsa05230	PC3	5.85917608942469	1.10924613083805	20.0458367276151
hsa05230	PC4	5.78841149505019	1.10252728490525	25.8342482226653
hsa05230	PC5	5.57562792381956	1.08207294763436	31.4098761464849
hsa05230	PC6	5.30663595961781	1.05564840336153	36.7165121061027
hsa05230	PC7	5.18247307020445	1.04322545249957	41.8989851763071
hsa05230	PC8	5.08764560369558	1.03363706240444	46.9866307800027
hsa05230	PC9	4.87777841110574	1.01209360551888	51.8644091911084
hsa05230	PC10	4.60766646167327	0.983671671316902	56.4720756527817
hsa05142	PC1	6.35993328339692	1.57492030926165	6.35993328339692
hsa05142	PC2	3.76714761788579	1.21210047891066	10.1270809012827
hsa05142	PC3	3.63843953084481	1.1912142615959	13.7655204321275
hsa05142	PC4	3.39319114623231	1.15036713575736	17.1587115783598
hsa05142	PC5	3.34096011828554	1.14147906075029	20.4996716966454
hsa05142	PC6	3.26620836659912	1.12863690484303	23.7658800632445
hsa05142	PC7	3.19374569601812	1.11604696202582	26.9596257592626
hsa05142	PC8	3.06736181551753	1.09374179222147	30.0269875747801
hsa05142	PC9	3.06228623538236	1.09283650735099	33.0892738101625
hsa05142	PC10	2.99592831137359	1.08093109930083	36.0852021215361
hsa05204	PC1	12.1807936933636	1.10366633061644	12.1807936933636
hsa05204	PC2	11.5308202669889	1.07381657032236	23.7116139603525
hsa05204	PC3	10.9490996679293	1.04637945640811	34.6607136282818
hsa05204	PC4	10.4731160576154	1.02338243377612	45.1338296858972
hsa05204	PC5	9.95358847744502	0.997676725069047	55.0874181633422
hsa05204	PC6	9.78651209661353	0.989268017102216	64.8739302599557
hsa05204	PC7	9.52312338756369	0.975864918293699	74.3970536475194
hsa05204	PC8	8.97852682800558	0.947550886654936	83.375580475525
hsa05204	PC9	8.9451107513614	0.945785956300969	92.3206912268864
hsa05204	PC10	7.6793087731136	0.876316653562717	100
hsa05208	PC1	4.86033365570373	1.49524361948939	4.86033365570373
hsa05208	PC2	3.697333003593	1.30413694896387	8.55766665929673
hsa05208	PC3	3.33283662711025	1.2381861122104	11.890503286407
hsa05208	PC4	3.14818250801134	1.20339683965233	15.0386857944183
hsa05208	PC5	2.93540370800819	1.16201794550849	17.9740895024265
hsa05208	PC6	2.84961466034438	1.14491167509045	20.8237041627709
hsa05208	PC7	2.78242202332129	1.13133290004658	23.6061261860922
hsa05208	PC8	2.75989187219899	1.12674320996913	26.3660180582912
hsa05208	PC9	2.6734911266139	1.10896614837532	29.0395091849051
hsa05208	PC10	2.65460243491229	1.10504168249874	31.6941116198173
hsa05207	PC1	3.90055128432147	1.56759283907606	3.90055128432147
hsa05207	PC2	2.63661647952021	1.28882441864582	6.53716776384168
hsa05207	PC3	2.41776105541964	1.23417562158486	8.95492881926133
hsa05207	PC4	2.38931313600724	1.22689334323916	11.3442419552686
hsa05207	PC5	2.35169535681991	1.21719681021458	13.6959373120885
hsa05207	PC6	2.27449927937492	1.19705244079205	15.9704365914634
hsa05207	PC7	2.1922825500729	1.17521828038281	18.1627191415363
hsa05207	PC8	2.1548442981884	1.16514029535447	20.3175634397247
hsa05207	PC9	2.13221178494617	1.15900536000317	22.4497752246709
hsa05207	PC10	2.06426999872728	1.14039032756253	24.5140452233981
hsa04062	PC1	5.61977951792542	1.75808951275496	5.61977951792542
hsa04062	PC2	3.09769808047415	1.30527159789095	8.71747759839957
hsa04062	PC3	2.93123784579476	1.26971682480273	11.6487154441943
hsa04062	PC4	2.80030340314682	1.24103459731417	14.4490188473412
hsa04062	PC5	2.68824843544796	1.21595091985506	17.1372672827891
hsa04062	PC6	2.5849970951275	1.19237091641826	19.7222643779166
hsa04062	PC7	2.56171733084015	1.18698969328385	22.2839817087568
hsa04062	PC8	2.43790754343413	1.1579504086483	24.7218892521909
hsa04062	PC9	2.39044302426418	1.14662272057783	27.1123322764551
hsa04062	PC10	2.36730638376418	1.14106025742303	29.4796386602193
hsa04979	PC1	11.9389094829086	1.24581629174534	11.9389094829086
hsa04979	PC2	8.99012934161815	1.08107206716775	20.9290388245267
hsa04979	PC3	8.65132318536026	1.06050554647151	29.580362009887
hsa04979	PC4	8.33065194072202	1.04066553334578	37.911013950609
hsa04979	PC5	8.08063971008626	1.02493080854817	45.9916536606953
hsa04979	PC6	8.02425216123268	1.02134851101877	54.015905821928
hsa04979	PC7	7.58537807356348	0.993025251221364	61.6012838954914
hsa04979	PC8	7.33718543861432	0.97664430936747	68.9384693341057
hsa04979	PC9	6.849441563422	0.943624609283194	75.7879108975278
hsa04979	PC10	6.65237115136128	0.929950670561061	82.440282048889
hsa05231	PC1	5.23537915463778	1.4471183993907	5.23537915463778
hsa05231	PC2	3.7399347271105	1.22310011480835	8.97531388174828
hsa05231	PC3	3.64788201252882	1.20795397470745	12.6231958942771
hsa05231	PC4	3.3675822394941	1.16061746316245	15.9907781337712
hsa05231	PC5	3.35647306551609	1.15870152593601	19.3472511992873
hsa05231	PC6	3.28461798712084	1.14623173697483	22.6318691864081
hsa05231	PC7	3.1648590561227	1.12514160106587	25.7967282425308
hsa05231	PC8	3.08908861962151	1.11159140328117	28.8858168621523
hsa05231	PC9	2.97782666420738	1.09138932818814	31.8636435263597
hsa05231	PC10	2.92127580126839	1.08097655872241	34.7849193276281
hsa04725	PC1	6.77983121517099	1.68746232857857	6.77983121517099
hsa04725	PC2	3.56520018091792	1.2236764588671	10.3450313960889
hsa04725	PC3	3.47864731893571	1.20873151442039	13.8236787150246
hsa04725	PC4	3.2952305302064	1.17643394318877	17.118909245231
hsa04725	PC5	3.14209483235267	1.14877318457045	20.2610040775837
hsa04725	PC6	3.05771242957542	1.13324278970646	23.3187165071591
hsa04725	PC7	3.01876351082508	1.12600207572923	26.3374800179842
hsa04725	PC8	2.95794522202783	1.1146017195625	29.295425240012
hsa04725	PC9	2.88108844468387	1.10002597549659	32.1765136846959
hsa04725	PC10	2.83338769524074	1.09088167644393	35.0099013799366
hsa05220	PC1	6.57385711403047	1.42754884517114	6.57385711403047
hsa05220	PC2	4.61387608176853	1.1959521668312	11.187733195799
hsa05220	PC3	4.31501919667455	1.15657077214026	15.5027523924735
hsa05220	PC4	4.20003771415768	1.14105726911005	19.7027901066312
hsa05220	PC5	4.12949919132848	1.13143481885252	23.8322892979597
hsa05220	PC6	3.88673379523186	1.0976736657686	27.7190230931916
hsa05220	PC7	3.84061433710561	1.0911418076963	31.5596374302972
hsa05220	PC8	3.76600987073761	1.08049204528708	35.3256473010348
hsa05220	PC9	3.62608407280333	1.06022925000635	38.9517313738381
hsa05220	PC10	3.58624609200927	1.05438905937176	42.5379774658474
hsa04713	PC1	8.20560434105819	1.69468625986357	8.20560434105819
hsa04713	PC2	4.06311540113368	1.19251431454586	12.2687197421919
hsa04713	PC3	3.92029838373618	1.17136861589666	16.189018125928
hsa04713	PC4	3.69913834190852	1.13784815316807	19.8881564678366
hsa04713	PC5	3.58932872654967	1.12083230426875	23.4774851943862
hsa04713	PC6	3.55203784642168	1.11499472924655	27.0295230408079
hsa04713	PC7	3.48829693160488	1.10494521405439	30.5178199724128
hsa04713	PC8	3.39169443682936	1.08953799974589	33.9095144092422
hsa04713	PC9	3.38238885543099	1.08804232426907	37.2919032646731
hsa04713	PC10	3.23452332525991	1.06399396795328	40.5264265899331
hsa04710	PC1	11.9885254956167	1.09492125267604	11.9885254956167
hsa04710	PC2	11.3335125481151	1.0645897119602	23.3220380437318
hsa04710	PC3	11.1085966738675	1.05397327641015	34.4306347175993
hsa04710	PC4	10.8130603953539	1.03985866324967	45.2436951129532
hsa04710	PC5	10.1536839191713	1.00765489723274	55.3973790321245
hsa04710	PC6	9.59380142407429	0.979479526282928	64.9911804561988
hsa04710	PC7	9.27930654581807	0.963291572983906	74.2704870020169
hsa04710	PC8	8.94115740703049	0.945576935369645	83.2116444090474
hsa04710	PC9	8.56406027456025	0.925422080704813	91.7757046836076
hsa04710	PC10	8.22429531639235	0.906879006063783	100
hsa05030	PC1	11.9330229251225	1.14570175951836	11.9330229251225
hsa05030	PC2	10.654213361773	1.08257261640734	22.5872362868955
hsa05030	PC3	10.1543084555039	1.05686987378079	32.7415447423994
hsa05030	PC4	10.0685198896012	1.0523959273278	42.8100646320006
hsa05030	PC5	9.65520729868184	1.03056916451784	52.4652719306824
hsa05030	PC6	8.97063127570186	0.993362693243109	61.4359032063843
hsa05030	PC7	8.53058965247092	0.968692346295665	69.9664928588552
hsa05030	PC8	8.24150124986738	0.95213714216252	78.2079941087226
hsa05030	PC9	7.88546634714486	0.931343813092638	86.0934604558675
hsa05030	PC10	7.72322347177218	0.921712852191473	93.8166839276396
